sku,nombre,marca,subcategoria,categoria_raw,precio_actual_raw,precio_original_raw,descuento_pct_raw,rating_raw,opiniones_raw,url_categoria
11010469,RatÃ³n Razer Viper V3 Pro SE InalÃ¡mbrico 35000 DPI Negro Ultraligero 95h baterÃ­a,Razer,Ratones,Ratones,89.99,,18,,,https://www.pccomponentes.com/ratones-gaming
310369,Newskill Eos Ivory RatÃ³n Gaming Professional RGB 16000DPI Blanco,Newskill,Ratones,Ratones,42.81,,42,,,https://www.pccomponentes.com/ratones-gaming
10831238,Newskill Chiron RatÃ³n Gaming RGB 8000DPI Color Blanco,Newskill,Ratones,Ratones,24.95,,47,,,https://www.pccomponentes.com/ratones-gaming
166071,Newskill EOS RatÃ³n Gaming Professional RGB 16000DPI,Newskill,Ratones,Ratones,49.95,,32,,,https://www.pccomponentes.com/ratones-gaming
822348,Razer Basilisk V3 RatÃ³n Gaming Ãptico RGB 26000 DPI,Razer,Ratones,Ratones,49.99,,41,,,https://www.pccomponentes.com/ratones-gaming
433507,Tempest X20W Vigilant RGB RatÃ³n Gaming InalÃ¡mbrico 16.000 DPI Negro,Tempest,Ratones,Ratones,34.99,,30,,,https://www.pccomponentes.com/ratones-gaming
10831239,Newskill Chiron RatÃ³n Gaming RGB 8000DPI Color Negro,Newskill,Ratones,Ratones,24.95,,47,,,https://www.pccomponentes.com/ratones-gaming
10911836,RatÃ³n SteelSeries Rival 3 Wireless Gen 2 gaming inalÃ¡mbrico 18000 DPI RGB 6 botones Negro,Steelseries,Ratones,Ratones,39.99,,33,,,https://www.pccomponentes.com/ratones-gaming
328329,Logitech G G102 LightSync RatÃ³n Gaming 8000DPI Negro,Logitech,Ratones,Ratones,27.99,,20,,,https://www.pccomponentes.com/ratones-gaming
477562,Razer Deathadder Essential RatÃ³n Gaming 6400 DPI Negro,Razer,Ratones,Ratones,19.99,,50,,,https://www.pccomponentes.com/ratones-gaming
10906863,"RatÃ³n gaming Steelseries Rival 3 Gen 2  con cable, 8500 DPI, 6 botones, 1,35ms latencia, Negro",Steelseries,Ratones,Ratones,30,,24,,,https://www.pccomponentes.com/ratones-gaming
10776300,Cool Strip RatÃ³n USB Gaming RGB Negro,Cool,Ratones,Ratones,14.85,,0,,,https://www.pccomponentes.com/ratones-gaming
11035064,RatÃ³n Razer Viper V4 Pro InalÃ¡mbrico 50000 DPI Negro 8000Hz 6 Botones,Razer,Ratones,Ratones,179.99,,0,,,https://www.pccomponentes.com/ratones-gaming
413666,Cool Kansas RatÃ³n Gaming USB Negro,Cool,Ratones,Ratones,8.94,,0,,,https://www.pccomponentes.com/ratones-gaming
10838251,Razer Viper V3 HyperSpeed RatÃ³n Gaming InalÃ¡mbrico 30000 DPI Negro,Razer,Ratones,Ratones,59.99,,25,,,https://www.pccomponentes.com/ratones-gaming
10773108,Logitech G PRO X SUPERLIGHT 2 LIGHTSPEED RatÃ³n InalÃ¡mbrico Gaming Rosa 44000 DPI,Logitech,Ratones,Ratones,138.99,,0,,,https://www.pccomponentes.com/ratones-gaming
10488601,SteelSeries Aerox 3 2022 Onyx RatÃ³n Gaming 8500DPI,Steelseries,Ratones,Ratones,39.99,,42,,,https://www.pccomponentes.com/ratones-gaming
10877906,Logitech G502 Hero RatÃ³n Gaming 25600DPI Negro,Logitech,Ratones,Ratones,49.87,,44,,,https://www.pccomponentes.com/ratones-gaming
10724498,Razer DeathAdder V3 RatÃ³n Gaming Ãptico 30000 DPI Negro,Razer,Ratones,Ratones,59.99,,25,,,https://www.pccomponentes.com/ratones-gaming
342802,Newskill Arakne Tournament RatÃ³n Gaming RGB 16000DPI,Newskill,Ratones,Ratones,64.95,,0,,,https://www.pccomponentes.com/ratones-gaming
10868141,Logitech PRO X SUPERLIGHT 2 DEX RatÃ³n Gaming InalÃ¡mbrico para Diestros 44000 DPI Negro,Logitech,Ratones,Ratones,140.99,,17,,,https://www.pccomponentes.com/ratones-gaming
10744307,Razer Cobra RatÃ³n Gaming Chroma RGB 8500DPI Negro,Razer,Ratones,Ratones,39.99,,20,,,https://www.pccomponentes.com/ratones-gaming
452312,Razer Deathadder Essential RatÃ³n Gaming 6400 DPI Blanco,Razer,Ratones,Ratones,19.99,,50,,,https://www.pccomponentes.com/ratones-gaming
191843,Newskill Habrok RatÃ³n Gaming RGB 16000 DPI,Newskill,Ratones,Ratones,39.95,,38,,,https://www.pccomponentes.com/ratones-gaming
10956324,RatÃ³n Keychron M3 Wireless Bluetooth 26000DPI Blanco RGB 5 Botones ErgonÃ³mico,Keychron,Ratones,Ratones,44.99,,30,,,https://www.pccomponentes.com/ratones-gaming
10906859,"RatÃ³n gaming Steelseries Rival 3 Gen 2  con cable, 8500 DPI, 6 botones, 1,35ms latencia, Blanco",Steelseries,Ratones,Ratones,24.79,,38,,,https://www.pccomponentes.com/ratones-gaming
10874483,Nilait Aera Auriculares InalÃ¡mbricos con CancelaciÃ³n de Ruido Negros,Nilait,Cascos,Auriculares,39.99,,33,,,https://www.pccomponentes.com/auriculares-gaming
10861400,Tempest FlexWave Auriculares Gaming InalÃ¡mbricos PC/PS4/PS5/Xbox/Xbox X/Switch Gris,Tempest,Cascos,Auriculares,19.99,,50,,,https://www.pccomponentes.com/auriculares-gaming
10792513,Forgeon Captain RGB Auriculares con MicrÃ³fono InalÃ¡mbricos Gaming Negros,Forgeon,Cascos,Auriculares,54.99,,31,,,https://www.pccomponentes.com/auriculares-gaming
10916731,Newskill Aton V2 Auriculares Gaming InalÃ¡mbricos RGB Bluetooth 5.0 Multiplataforma Negros,Newskill,Cascos,Auriculares,79.95,,33,,,https://www.pccomponentes.com/auriculares-gaming
294121,Krom Kappa Auriculares Gaming RGB para PC,Krom,Cascos,Auriculares,14.99,,5,,,https://www.pccomponentes.com/auriculares-gaming
317616,Logitech G733 Lightspeed RGB Auriculares con MicrÃ³fono InalÃ¡mbricos Gaming Negros,Logitech,Cascos,Auriculares,99.99,,37,,,https://www.pccomponentes.com/auriculares-gaming
309280,Logitech G Pro X Auriculares Gaming InalÃ¡mbricos con Lightspeed Negros,Logitech,Cascos,Auriculares,109.99,,51,,,https://www.pccomponentes.com/auriculares-gaming
10728991,Logitech G PRO X 2 LIGHTSPEED Auriculares InalÃ¡mbricos Bluetooth Gaming Negros,Logitech,Cascos,Auriculares,164.99,,38,,,https://www.pccomponentes.com/auriculares-gaming
10876821,Logitech G Astro A50 Gen 5 Auriculares Gaming InalÃ¡mbricos Multiplataforma Negros + EstaciÃ³n Base,Logitech,Cascos,Auriculares,224.99,,19,,,https://www.pccomponentes.com/auriculares-gaming
10792512,Forgeon Captain RGB Auriculares con MicrÃ³fono InalÃ¡mbricos Gaming Blancos,Forgeon,Cascos,Auriculares,54.99,,31,,,https://www.pccomponentes.com/auriculares-gaming
233878,Logitech G PRO X Auriculares Gaming 7.1 Negros,Logitech,Cascos,Auriculares,74.99,,46,,,https://www.pccomponentes.com/auriculares-gaming
10826385,Tempest GHS PRO 20 Monarch Auriculares Gaming RGB Wireless PC/PS4/PS5/Switch,Tempest,Cascos,Auriculares,34.99,,30,,,https://www.pccomponentes.com/auriculares-gaming
11031536,Auriculares Apple AirPods Max 2 inalÃ¡mbricos Bluetooth ANC USB-C Negro Medianoche,Apple,Cascos,Auriculares,579,,0,,,https://www.pccomponentes.com/auriculares-gaming
433832,Forgeon General Auriculares Gaming InalÃ¡mbricos PC/PS4/PS5/Xbox/Xbox X/Switch Negros,Forgeon,Cascos,Auriculares,79.99,,23,,,https://www.pccomponentes.com/auriculares-gaming
10853867,Tempest Ethereal Black Edition Auriculares Gaming Wireless Negro,Tempest,Cascos,Auriculares,9.99,,50,,,https://www.pccomponentes.com/auriculares-gaming
201439,Logitech G432 Auriculares Gaming 7.1,Logitech,Cascos,Auriculares,54.95,,38,,,https://www.pccomponentes.com/auriculares-gaming
10861399,Tempest FlexWave Auriculares Gaming InalÃ¡mbricos PC/PS4/PS5/Xbox/Xbox X/Switch Negro,Tempest,Cascos,Auriculares,24.99,,37,,,https://www.pccomponentes.com/auriculares-gaming
10901061,HyperX Cloud III S Wireless Auriculares Gaming InalÃ¡mbricos Bluetooth / 2.4GHz Multiplataforma Negros,HyperX,Cascos,Auriculares,99.99,,33,,,https://www.pccomponentes.com/auriculares-gaming
10744318,HyperX Cloud III Auriculares Gaming Multiplataforma Rojo/Negros,HyperX,Cascos,Auriculares,68.9,,31,,,https://www.pccomponentes.com/auriculares-gaming
575911,Tempest GHS PRO 20 Emperor Auriculares Gaming RGB Wireless 7.1 Virtual para PC/PS4/PS5/Switch,Tempest,Cascos,Auriculares,44.99,,30,,,https://www.pccomponentes.com/auriculares-gaming
10986694,Auriculares Logitech G321 LIGHTSPEED inalÃ¡mbricos Bluetooth para gaming PC/PS4/PS5/Switch Negros,Logitech,Cascos,Auriculares,52.99,,24,,,https://www.pccomponentes.com/auriculares-gaming
232005,Razer Kraken X Lite Auriculares Gaming 7.1 Multiplataforma,Razer,Cascos,Auriculares,34.99,,30,,,https://www.pccomponentes.com/auriculares-gaming
10836795,Steelseries Arctis Nova 5 Auriculares Gaming InalÃ¡mbricos Multiplataforma Negros,Steelseries,Cascos,Auriculares,84.99,,43,,,https://www.pccomponentes.com/auriculares-gaming
10944126,Auriculares HyperXÂ Cloud III SÂ Wireless 2.4GHz/Bluetooth con micrÃ³fono y audio espacial Negro/Rojo,HyperX,Cascos,Auriculares,108.9,,27,,,https://www.pccomponentes.com/auriculares-gaming
10916746,Newskill Aton V2 Ivory Auriculares Gaming InalÃ¡mbricos RGB Bluetooth 5.0 Multiplataforma Blancos,Newskill,Cascos,Auriculares,96.99,,19,,,https://www.pccomponentes.com/auriculares-gaming
10359433,Razer BlackShark V2 X Auriculares Gaming 7.1 Blancos,Razer,Cascos,Auriculares,49.99,,37,,,https://www.pccomponentes.com/auriculares-gaming
10579954,Razer Barracuda X 2022 Auriculares InalÃ¡mbricos Negros,Razer,Cascos,Auriculares,89.99,,25,,,https://www.pccomponentes.com/auriculares-gaming
10744317,HyperX Cloud III Auriculares Gaming Multiplataforma Negros,HyperX,Cascos,Auriculares,64.99,,35,,,https://www.pccomponentes.com/auriculares-gaming
10990337,Auriculares gaming Razer BlackShark V2 X Playstation con cable y cancelaciÃ³n de ruido blancos,Razer,Cascos,Auriculares,44.99,,25,,,https://www.pccomponentes.com/auriculares-gaming
10579956,Razer Barracuda X 2022 Auriculares InalÃ¡mbricos Blancos,Razer,Cascos,Auriculares,89.99,,25,,,https://www.pccomponentes.com/auriculares-gaming
10867119,Krom Kopa Pro Auriculares Gaming Blancos,Krom,Cascos,Auriculares,18.98,,0,,,https://www.pccomponentes.com/auriculares-gaming
253099,Tempest Barbarian Auriculares Gaming RGB 7.1 PC/PS4/PS5,Tempest,Cascos,Auriculares,24.99,,37,,,https://www.pccomponentes.com/auriculares-gaming
10676727,Razer Kaira HyperSpeed Auriculares Gaming InalÃ¡mbricos para PS5 Blancos,Razer,Cascos,Auriculares,69.99,,53,,,https://www.pccomponentes.com/auriculares-gaming
10894097,"Auriculares Razer BlackShark V2 X con cable Jack 3.5mm, CancelaciÃ³n de Ruido y MicrÃ³fono Hyperclear",Razer,Cascos,Auriculares,97.99,,0,,,https://www.pccomponentes.com/auriculares-gaming
10953896,"Auriculares Logitech G Astro A20 X inalÃ¡mbricos y alÃ¡mbricos para gaming con PLAYSYNC, Bluetooth y RGB negros",Logitech,Cascos,Auriculares,109.99,,45,,,https://www.pccomponentes.com/auriculares-gaming
10863395,Cool Newton Auriculares EstÃ©reo Wireless/Bluetooth/Jack Negros para PC/PS4/PS5,Cool,Cascos,Auriculares,39.99,,0,,,https://www.pccomponentes.com/auriculares-gaming
477979,Cool Bremen Auriculares Gaming PC / PS4 / PS5 / Xbox,Cool,Cascos,Auriculares,19.99,,0,,,https://www.pccomponentes.com/auriculares-gaming
10835052,COOL Exodus Auriculares Stereo Gaming Led RGB PC / PS4 / PS5 / Xbox + Adaptador de Audio,Cool,Cascos,Auriculares,22.94,,0,,,https://www.pccomponentes.com/auriculares-gaming
10844114,Cool Vista Auriculares Gaming Stereo con Adaptador Audio e IluminaciÃ³n Multiplataforma,Cool,Cascos,Auriculares,24.99,,0,,,https://www.pccomponentes.com/auriculares-gaming
396045,Cool Houston Auriculares Gaming Multiplataforma Negros,Cool,Cascos,Auriculares,20.99,,0,,,https://www.pccomponentes.com/auriculares-gaming
144612,Krom Key Pro Gaming Wired Gamepad para PS3/PC,Krom,Mandos,Gamepads,15.9,,27,,,https://www.pccomponentes.com/mandos-pc
11068348,Mando Nintendo Switch Joy-Con L/R Fortnite Fleet Force Bundle,Nintendo,Mandos,Gamepads,34.99,,30,,,https://www.pccomponentes.com/mandos-pc
10665216,Microsoft Mando InalÃ¡mbrico Xbox Series/One/PC Blanco,Microsoft,Mandos,Gamepads,50.99,,15,,,https://www.pccomponentes.com/mandos-pc
10987486,Mando Microsoft XBOX Wireless Controller InalÃ¡mbrico Bluetooth Negro + USB Tipo C,Microsoft,Mandos,Gamepads,49.99,,28,,,https://www.pccomponentes.com/mandos-pc
11020577,Sony DualSense V3 Midnight Black Mando InalÃ¡mbrico para PS5 + Cable,Sony,Mandos,Gamepads,74.99,,6,,,https://www.pccomponentes.com/mandos-pc
11005080,Mando PS5 Sony DualSense V2 Blanco inalÃ¡mbrico retroalimentaciÃ³n hÃ¡ptica USB-C,Sony,Mandos,Gamepads,72.99,,0,,,https://www.pccomponentes.com/mandos-pc
10665218,Microsoft Mando InalÃ¡mbrico Xbox Series/One/PC Negro CarbÃ³n,Microsoft,Mandos,Gamepads,56.99,,5,,,https://www.pccomponentes.com/mandos-pc
10575309,Krom Kayros RGB Mando InalÃ¡mbrico para PC/Switch/Android,Krom,Mandos,Gamepads,29.99,,24,,,https://www.pccomponentes.com/mandos-pc
10927199,Gamepad Krom Kexal Bluetooth/USB Multi-Plataforma 23 Botones Negro/Rojo/Blanco,Krom,Mandos,Gamepads,23.99,,31,,,https://www.pccomponentes.com/mandos-pc
186038,Krom Kaiser Gamepad Gaming PS3/PS4/PC,Krom,Mandos,Gamepads,13.99,,43,,,https://www.pccomponentes.com/mandos-pc
10643128,Sony DualSense Edge PS5,Sony,Mandos,Gamepads,214.99,,10,,,https://www.pccomponentes.com/mandos-pc
10875283,Nintendo Switch 2 Pro Controller Mando InalÃ¡mbrico Bluetooth con VibraciÃ³n HD,Nintendo,Mandos,Gamepads,87.99,,0,,,https://www.pccomponentes.com/mandos-pc
10987489,Microsoft Mando InalÃ¡mbrico Xbox Series/One/PC Verde Blanco,Microsoft,Mandos,Gamepads,64.99,,7,,,https://www.pccomponentes.com/mandos-pc
10953324,Gamepad Microsoft Wireless Controller Heart Breaker Special Edition Bluetooth Multiplataforma,Microsoft,Mandos,Gamepads,69.99,,12,,,https://www.pccomponentes.com/mandos-pc
323970,Sony DualSense White Mando InalÃ¡mbrico para PS5,Sony,Mandos,Mandos PS5,72.99,,8,,,https://www.pccomponentes.com/mandos-pc
10977308,Gamepad Indeca Mini Controller Bluetooth Multiplataforma Blanco,Indeca,Mandos,Gamepads,5.99,,53,,,https://www.pccomponentes.com/mandos-pc
310110,Nacon Compact Controller Wired para PS4/PC Rojo,Nacon,Mandos,Gamepads,35.99,,0,,,https://www.pccomponentes.com/mandos-pc
10977306,Gamepad Indeca Mini Controller Bluetooth Multiplataforma Rojo,Indeca,Mandos,Gamepads,5.99,,53,,,https://www.pccomponentes.com/mandos-pc
10977307,Gamepad Indeca Mini Controller Bluetooth Multiplataforma Azul,Indeca,Mandos,Gamepads,5.99,,53,,,https://www.pccomponentes.com/mandos-pc
11012211,Mando PlayStation 5 SONY DualSense HyperPop Collection InalÃ¡mbrico Remix Green,Sony,Mandos,Gamepads,79.99,,8,,,https://www.pccomponentes.com/mandos-pc
11012208,Mando PlayStation 5 SONY DualSense HyperPop Collection InalÃ¡mbrico Techno Red,Sony,Mandos,Gamepads,79.99,,8,,,https://www.pccomponentes.com/mandos-pc
10987143,Mando PowerA Advantage para Nintendo Switch 2 cable USB 3 m negro botones programables,PowerA,Mandos,Gamepads,28.99,,0,,,https://www.pccomponentes.com/mandos-pc
10729628,Microsoft Mando InalÃ¡mbrico Xbox Series/One/PC Deep Pink,Microsoft,Mandos,Gamepads,64.99,,0,,,https://www.pccomponentes.com/mandos-pc
11069392,Mando Sony para PlayStation 5 Blanco InalÃ¡mbrico,Sony,Mandos,Gamepads,75.99,,0,,,https://www.pccomponentes.com/mandos-pc
11012214,Mando PlayStation 5 SONY DualSense HyperPop Collection InalÃ¡mbrico Rythm Blue,Sony,Mandos,Gamepads,79.99,,8,,,https://www.pccomponentes.com/mandos-pc
10665221,Microsoft Mando InalÃ¡mbrico Xbox Series/One/PC Azul ElÃ©ctrico,Microsoft,Mandos,Gamepads,64.99,,7,,,https://www.pccomponentes.com/mandos-pc
11026681,Sony DualSense V3 Midnight Black Mando InalÃ¡mbrico para PS5 + Cable + Indeca Cargador Dual,Sony,Mandos,Gamepads,74.99,,16,,,https://www.pccomponentes.com/mandos-pc
10988021,Mando Gamesir G7 HE Xbox Series PC Hall Effect Negro retroiluminado,Gamesir,Mandos,Gamepads,56.99,,5,,,https://www.pccomponentes.com/mandos-pc
10985973,Gamepad MSI Force GC200 Blanco gatillos Hall vibraciÃ³n PC Android USB,MSI,Mandos,Gamepads,21.99,,0,,,https://www.pccomponentes.com/mandos-pc
11050420,Gamepad Logitech G 940 AlÃ¡mbrico USB para PC,Logitech,Mandos,Gamepads,23.99,,0,,,https://www.pccomponentes.com/mandos-pc
11015755,Mando Gamesir Nova Lite InalÃ¡mbrico Stellar White Sticks Hall Effect Turbo 20 Hz,Gamesir,Mandos,Gamepads,25.99,,13,,,https://www.pccomponentes.com/mandos-pc
710380,PowerA Mando con Cable Negro para Nintengo Switch,PowerA,Mandos,Mandos Nintendo Switch,25.99,,0,,,https://www.pccomponentes.com/mandos-pc
10868996,Sony DualSense Chroma Indigo Mando InalÃ¡mbrico para PS5,Sony,Mandos,Gamepads,74.99,,0,,,https://www.pccomponentes.com/mandos-pc
10992627,Sony DualSense V3 Midnight Black Mando InalÃ¡mbrico para PS5,Sony,Mandos,Mandos PS5,74.99,,0,,,https://www.pccomponentes.com/mandos-pc
11015756,Mando Gamesir Nova Lite InalÃ¡mbrico Space Purple Sticks Hall Effect Turbo 20 Hz,Gamesir,Mandos,Gamepads,25.99,,13,,,https://www.pccomponentes.com/mandos-pc
353700,Microsoft Mando InalÃ¡mbrico Xbox Series/One/PC Pulse Red,Microsoft,Mandos,Gamepads,56.99,,5,,,https://www.pccomponentes.com/mandos-pc
10586654,Microsoft Xbox Elite Series 2 Core Mando InalÃ¡mbrico Blanco,Microsoft,Mandos,Gamepads,139.99,,0,,,https://www.pccomponentes.com/mandos-pc
117145,Nintendo Switch Pro Controller,Nintendo,Mandos,Mandos Nintendo Switch,67.99,,9,,,https://www.pccomponentes.com/mandos-pc
143863,Nacon Compact Controller Wired para PS4/PC Negro,Nacon,Mandos,Mandos PS4,35.99,,10,,,https://www.pccomponentes.com/mandos-pc
584362,Nacon Pro Compact Controller Xbox Series/Xbox/PC Blanco,Nacon,Mandos,Gamepads,34.99,,0,,,https://www.pccomponentes.com/mandos-pc
